seq,title,relative_path,url
1312,洛江区“五好两宜”和美乡村试点试验项目,/f/xs/xmsq/view/26ef84e79d66ae67019d85cbea7c0a59,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79d66ae67019d85cbea7c0a59
1313,大亚湾石化区智慧管廊系统人工智能和机器人运用场景研究项目,/f/xs/xmsq/view/26ef84e79d66ae67019d673df97a03e4,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79d66ae67019d673df97a03e4
1314,智能猫砂笼（盆）自动清洁自动喂食与猫健康检测系统研发,/f/xs/xmsq/view/26ef84e79d66ae67019d85cbea7c0a57,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79d66ae67019d85cbea7c0a57
1315,积极心理学项目,/f/xs/xmsq/view/26ef84e79cf5ad5f019d5b8e906f1739,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79cf5ad5f019d5b8e906f1739
1316,机器人末端力控装置设计与控制技术研究,/f/xs/xmsq/view/26ef84e79d66ae67019dbfbfcaad1f89,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79d66ae67019dbfbfcaad1f89
1317,“十四五”国家重点研发计划项目“黄河中游多沙粗沙区风水复合侵蚀协同治理技术与示范”课题,/f/xs/xmsq/view/26ef84e79d66ae67019d8c31492e0a8b,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79d66ae67019d8c31492e0a8b
1318,惠州城市品牌形象传播,/f/xs/xmsq/view/26ef84e79d66ae67019d673df979039f,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79d66ae67019d673df979039f
1319,掘进钻车液压机械臂动力学模型搭建及核算,/f/xs/xmsq/view/26ef84e79d66ae67019dbfc186e81f8d,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79d66ae67019dbfc186e81f8d
1320,光器件经激光焊接微米级位移研究,/f/xs/xmsq/view/26ef84e79d66ae67019d85cbea7c0a5a,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79d66ae67019d85cbea7c0a5a
1321,紫外红外光源与探测器项目,/f/xs/xmsq/view/26ef84e79d66ae67019d672ce8b90295,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79d66ae67019d672ce8b90295
1322,智能医疗3D打印系统设备的研发和优化,/f/xs/xmsq/view/26ef84e79cf5ad5f019d3de594bd0971,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79cf5ad5f019d3de594bd0971
1323,文化创意小镇与AI人工智能产业园更新改造与投融资方案研究,/f/xs/xmsq/view/26ef84e79d66ae67019d673df97903cc,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79d66ae67019d673df97903cc
1324,惠阳区国有资产经营集团有限公司企业文化建设（品牌设计、VI视觉、可视化改造、企业理念愿景建设、文创产品等项目）,/f/xs/xmsq/view/26ef84e79d66ae67019d673df97903c5,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79d66ae67019d673df97903c5
1325,A股市场系统性风险识别与预测（基于机器学习方法）,/f/xs/xmsq/view/26ef84e89d66aec8019d9aaaa2c80a97,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e89d66aec8019d9aaaa2c80a97
1326,面向装配检测全流程的工业机器人具身智能技术预研,/f/xs/xmsq/view/26ef84e79d66ae67019dbfbfcaad1f8c,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79d66ae67019dbfbfcaad1f8c
1327,【项目定制优先】基于物理信息神经网络（PINN）的 Camera 模组 AA 工艺多物理场仿真与工艺快速优化方法,/f/xs/xmsq/view/26ef84e79d66ae67019dd6b3cb664a00,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79d66ae67019dd6b3cb664a00
1328,基于HBU150机翼结构的拓扑优化技术研究与应用,/f/xs/xmsq/view/26ef84e79d66ae67019dbfbb5e151f54,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79d66ae67019dbfbb5e151f54
1329,创业100项目,/f/xs/xmsq/view/26ef84e79cf5ad5f019d3de594bd0978,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79cf5ad5f019d3de594bd0978
1330,拔尖创新人才培养,/f/xs/xmsq/view/26ef84e79cf5ad5f019d5b8e906f1738,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79cf5ad5f019d5b8e906f1738
1331,公交数字化转型项目,/f/xs/xmsq/view/26ef84e79cf5ad5f019d3ec6dd590a22,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79cf5ad5f019d3ec6dd590a22
1332,稠油自乳化表面活性剂可行性研究,/f/xs/xmsq/view/26ef84e79cf5ad5f019d3ec6dd590a25,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79cf5ad5f019d3ec6dd590a25
1333,惠州市农贸服务业发展战略研究,/f/xs/xmsq/view/26ef84e79d66ae67019d673df97903ac,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79d66ae67019d673df97903ac
1334,功能性红曲米在永春老醋中高值化应用,/f/xs/xmsq/view/26ef84e79d66ae67019d85cbea7c0a67,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79d66ae67019d85cbea7c0a67
1335,基于physics AI的成像仿真加速,/f/xs/xmsq/view/26ef84e79d66ae67019da1c6fea20fe5,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79d66ae67019da1c6fea20fe5
1336,Agent Harness相关研究,/f/xs/xmsq/view/26ef84e89d66aec8019d9c22adeb0d53,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e89d66aec8019d9c22adeb0d53
1337,中资企业出海拉美发展研究,/f/xs/xmsq/view/26ef84e89d66aec8019d9aaaa2c80aa0,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e89d66aec8019d9aaaa2c80aa0
1338,课题1：跨境电商国外、海外仓问题研究 课题2：粤港澳大湾区规则衔接实证研究 课题3：广东省电子产业、新能源产业涉外法律风险防控研究 课题4：广东省低空经济法律问题探究 （备注：最终研究根据实际情况及学生意愿调整）,/f/xs/xmsq/view/26ef84e79d66ae67019d673df97903c0,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79d66ae67019d673df97903c0
1339,血管外科医工交叉项目,/f/xs/xmsq/view/26ef84e89d66aec8019daa36e571113a,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e89d66aec8019daa36e571113a
1340,底层视觉在手机摄影中的技术创新,/f/xs/xmsq/view/26ef84e79d66ae67019dd6b3cb664a03,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79d66ae67019dd6b3cb664a03
1341,血清小而密低密度脂蛋白（sdLDL-C）及常见血脂指标与冠心病及II型糖尿病患者颈动脉粥样硬化斑块的相关性研究,/f/xs/xmsq/view/26ef84e89d66aec8019daa36e5711143,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e89d66aec8019daa36e5711143
1342,永春县雨水集蓄工程项目,/f/xs/xmsq/view/26ef84e79d66ae67019d85cbea7c0a63,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79d66ae67019d85cbea7c0a63
1343,耐弯折，耐扭转的金属与塑料复合薄膜开发,/f/xs/xmsq/view/26ef84e79d66ae67019d673df97903b8,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79d66ae67019d673df97903b8
1344,阻塞性睡眠呼吸暂停患者上气道扩张肌功能障碍及修复,/f/xs/xmsq/view/26ef84e89d66aec8019daa36e5711144,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e89d66aec8019daa36e5711144
1345,农产品产地环境和放射性废弃处置数据分析及其撰写SCI论文,/f/xs/xmsq/view/26ef84e79cf5ad5f019d3ec6dd590a19,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79cf5ad5f019d3ec6dd590a19
1346,温敏型智能压裂暂堵剂,/f/xs/xmsq/view/26ef84e79cf5ad5f019d3ec6dd590a27,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79cf5ad5f019d3ec6dd590a27
1347,大亚湾石化区集中供热区域人工智能和机器人运用场景研究项目,/f/xs/xmsq/view/26ef84e79d66ae67019d673df97a03e3,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79d66ae67019d673df97a03e3
1348,惠东县荔枝醋产品品牌推广优化与包装升级设计项目,/f/xs/xmsq/view/26ef84e79d66ae67019d673df97903cf,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79d66ae67019d673df97903cf
1349,三五族化合物半导体激光芯片研发,/f/xs/xmsq/view/26ef84e79d66ae67019d85cbea7c0a5e,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79d66ae67019d85cbea7c0a5e
1350,基于物理引导深度学习的多源遥感水质反演,/f/xs/xmsq/view/26ef84e79d66ae67019d8c31492e0a89,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79d66ae67019d8c31492e0a89
1351,新媒体品牌推广方案设计,/f/xs/xmsq/view/26ef84e79d66ae67019d673df97903d4,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79d66ae67019d673df97903d4
1352,AI时代初中学生学习认知模型的探索性研究,/f/xs/xmsq/view/26ef84e79d66ae67019d673df97a03e6,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79d66ae67019d673df97a03e6
1353,用于半导体行业的高精度运动平台（定位精度0.1微米以内）,/f/xs/xmsq/view/26ef84e79d66ae67019d673df97a03fa,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79d66ae67019d673df97a03fa
1354,老年人群疾病免疫状态评估方案的建立及评估,/f/xs/xmsq/view/26ef84e89d66aec8019daa36e5711140,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e89d66aec8019daa36e5711140
1355,并购重组商誉会计处理及信息披露研究,/f/xs/xmsq/view/26ef84e89d66aec8019d9aaaa2c80a99,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e89d66aec8019d9aaaa2c80a99
1356,依托数字化教育重构中小学“五育融合”育人模式实践研究,/f/xs/xmsq/view/26ef84e79cf5ad5f019d5b8e906f173f,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79cf5ad5f019d5b8e906f173f
1357,镀银导体表观在线检测探伤,/f/xs/xmsq/view/26ef84e79d66ae67019d673df97903ba,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79d66ae67019d673df97903ba
1358,零碳园区项目、虚拟电厂项目、光储充一体化项目,/f/xs/xmsq/view/26ef84e79d66ae67019d673df97903c4,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79d66ae67019d673df97903c4
1359,江苏省商业航天产业梳理和研究,/f/xs/xmsq/view/26ef84e89d66aec8019d9aaaa2c80a9d,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e89d66aec8019d9aaaa2c80a9d
1360,基于激光点云的机器人去毛刺轨迹生成与仿真部署,/f/xs/xmsq/view/26ef84e79d66ae67019dbfc186e81f90,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79d66ae67019dbfc186e81f90
1361,借鉴成熟市场，如何打造特色资产管理机构,/f/xs/xmsq/view/26ef84e89d66aec8019d9aaaa2c80a96,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e89d66aec8019d9aaaa2c80a96
1362,基于多视角视觉捕捉的人-机动作映射技术研究,/f/xs/xmsq/view/26ef84e79d66ae67019dbfb17d991efe,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79d66ae67019dbfb17d991efe
1363,大功率泵站轴向往复密封关键技术研究及仿真验证,/f/xs/xmsq/view/26ef84e79d66ae67019dbfb713f21f26,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79d66ae67019dbfb713f21f26
1364,城镇污水处理厂预处理系统提质增效,/f/xs/xmsq/view/26ef84e79d66ae67019d673df97a03df,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79d66ae67019d673df97a03df
1365,油电混动倾转旋翼无人飞行器,/f/xs/xmsq/view/26ef84e79d66ae67019dbfbb5e141f52,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79d66ae67019dbfbb5e141f52
1366,基于多源传感数据的车丝加工刀具磨损状态监控与质量分析研究,/f/xs/xmsq/view/26ef84e79cf5ad5f019d468e153e110f,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79cf5ad5f019d468e153e110f
1367,蒸发镀膜机用紫外红外光源与探测器用高精度数据采集处理和预测项目,/f/xs/xmsq/view/26ef84e79d66ae67019d672ce8b90293,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79d66ae67019d672ce8b90293
1368,面向VLA模型训练的仿真数据高效合成技术研究,/f/xs/xmsq/view/26ef84e79d66ae67019dbfb17d991efd,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79d66ae67019dbfb17d991efd
1369,电磁直驱柱塞的乳化液泵样机原理样机技术研究,/f/xs/xmsq/view/26ef84e79d66ae67019dbfcbab741f9e,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79d66ae67019dbfcbab741f9e
1370,香塑防霉防水技术及多功能应用研究,/f/xs/xmsq/view/26ef84e79d66ae67019d85cbea7c0a62,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79d66ae67019d85cbea7c0a62
1371,双能量能谱成像中虚拟平扫图像对比度提升,/f/xs/xmsq/view/26ef84e79d66ae67019da1c6fea20fe6,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79d66ae67019da1c6fea20fe6
1372,面向工业实时优化的多目标智能优化算法对比研究,/f/xs/xmsq/view/26ef84e89cf5aeee019d3cc23acb02f7,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e89cf5aeee019d3cc23acb02f7
1373,氢液化高速膨胀机转子动力学参数影响敏感性研究,/f/xs/xmsq/view/26ef84e89cf5aeee019d3cc23acb02ff,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e89cf5aeee019d3cc23acb02ff
1374,煤矿地下水库协同煤矸石除氟技术工艺研究与应用,/f/xs/xmsq/view/26ef84e89cf5aeee019d3cc23acb0304,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e89cf5aeee019d3cc23acb0304
1375,深水录井技术研究与装备研制,/f/xs/xmsq/view/26ef84e79cf5ad5f019d3ec6dd590a1c,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79cf5ad5f019d3ec6dd590a1c
1376,心脏性猝死预警与诊疗支撑体系的建立,/f/xs/xmsq/view/26ef84e89d66aec8019daa36e571113b,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e89d66aec8019daa36e571113b
1377,国内产业基金投资运作研究及对惠州的借鉴,/f/xs/xmsq/view/26ef84e79d66ae67019d673df97903af,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79d66ae67019d673df97903af
1378,AI数字人场景落地与内容运营体系研究,/f/xs/xmsq/view/26ef84e79d66ae67019d673df97a03ed,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79d66ae67019d673df97a03ed
1379,基于医工交叉基础的听觉诱发电位的检测技术,/f/xs/xmsq/view/26ef84e89d66aec8019daa36e5711145,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e89d66aec8019daa36e5711145
1380,蒸发镀膜机用光学镀膜过程中紫外光源光学监控使用信号采集系统,/f/xs/xmsq/view/26ef84e79d66ae67019d672ce8b90294,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79d66ae67019d672ce8b90294
1381,煤矿视觉大模型关键技术研究,/f/xs/xmsq/view/26ef84e79d66ae67019dbfc186e81f8f,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79d66ae67019dbfc186e81f8f
1382,县城供水源水输送工程项目,/f/xs/xmsq/view/26ef84e79d66ae67019d673df97903d3,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79d66ae67019d673df97903d3
1383,AI教育产品设计方法论与评估体系研究,/f/xs/xmsq/view/26ef84e79d66ae67019d673df97a03ea,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79d66ae67019d673df97a03ea
1384,幽门螺杆菌感染人群的毒力基因及异质性耐药特征研究,/f/xs/xmsq/view/26ef84e89d66aec8019daa36e5711141,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e89d66aec8019daa36e5711141
1385,面向小学学段的AI教育课程框架与分层教学设计研究,/f/xs/xmsq/view/26ef84e79d66ae67019d673df97a03e7,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79d66ae67019d673df97a03e7
1386,科技创新生态体系打造,/f/xs/xmsq/view/26ef84e79d66ae67019d673df97a03fe,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79d66ae67019d673df97a03fe
1387,高强铝合金型材半固态挤压工艺研究,/f/xs/xmsq/view/26ef84e79d66ae67019d85cbea7c0a5d,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79d66ae67019d85cbea7c0a5d
1388,永春县小型水库大坝提升工程,/f/xs/xmsq/view/26ef84e79d66ae67019d85cbea7c0a65,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79d66ae67019d85cbea7c0a65
1389,沥林镇城市规划及道路管网建设项目,/f/xs/xmsq/view/26ef84e79d66ae67019d673df97a03fc,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79d66ae67019d673df97a03fc
1390,基于可穿戴设备的心血管数字疗法,/f/xs/xmsq/view/26ef84e89d66aec8019daa36e571113c,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e89d66aec8019daa36e571113c
1391,氢液化高速膨胀机动压气体轴承特性仿真计算,/f/xs/xmsq/view/26ef84e89cf5aeee019d3cc23acb0300,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e89cf5aeee019d3cc23acb0300
1392,基础教育阶段拔尖创新人才培养,/f/xs/xmsq/view/26ef84e79cf5ad5f019d5b8e906f1737,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79cf5ad5f019d5b8e906f1737
1393,区域招商引资、产业引育,/f/xs/xmsq/view/26ef84e79cf5ad5f019d3de594bd097a,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79cf5ad5f019d3de594bd097a
1394,双桥河镇“五村联动”乡村振兴项目,/f/xs/xmsq/view/26ef84e79cf5ad5f019d3de594bd097d,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79cf5ad5f019d3de594bd097d
1395,龙门县紧密型县域医共体信息化发展研究,/f/xs/xmsq/view/26ef84e79d66ae67019d673df97a03d9,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e79d66ae67019d673df97a03d9
1396,证券公司AI应用合规性内部审计体系研究——以智能投顾的算法审计为例,/f/xs/xmsq/view/26ef84e89d66aec8019d9aaaa2c80a9c,https://webvpn.tsinghua.edu.cn/http/77726476706e69737468656265737421e4ff52942e3a615170469dbf915b243ddde8bbb91b1c7df56e/f/xs/xmsq/view/26ef84e89d66aec8019d9aaaa2c80a9c
